UUID_FAMILY;ORIGGPCD;ORIGGPFR;UUID_INGREDIENT;ORIGFDCD;UUID_CONTENT;LANG;ORIGFDNM;Energie, Règlement UE N° 1169/2011 (kJ/100g);Energie, Règlement UE N° 1169/2011 (kcal/100g);Energie, N x facteur Jones, avec fibres  (kJ/100g);Energie, N x facteur Jones, avec fibres  (kcal/100g);Eau (g/100g);Protéines (g/100g);Protéines brutes, N x 6.25 (g/100g);Glucides (g/100g);Lipides (g/100g);Sucres (g/100g);Amidon (g/100g);Fibres alimentaires (g/100g);Polyols totaux (g/100g);Cendres (g/100g);Alcool (g/100g);Acides organiques (g/100g);AG saturés (g/100g);AG monoinsaturés (g/100g);AG polyinsaturés (g/100g);AG 4:0, butyrique (g/100g);AG 6:0, caproïque (g/100g);AG 8:0, caprylique (g/100g);AG 10:0, caprique (g/100g);AG 12:0, laurique (g/100g);AG 14:0, myristique (g/100g);AG 16:0, palmitique (g/100g);AG 18:0, stéarique (g/100g);AG 18:1 9c (n-9), oléique (g/100g);AG 18:2 9c,12c (n-6), linoléique (g/100g);AG 18:3 c9,c12,c15 (n-3), alpha-linolénique (g/100g);AG 20:4 5c,8c,11c,14c (n-6), arachidonique (g/100g);AG 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g);AG 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g);Cholestérol (mg/100g);Sel chlorure de sodium (g/100g);Calcium (mg/100g);Chlorure (mg/100g);Cuivre (mg/100g);Fer (mg/100g);Iode (µg/100g);Magnésium (mg/100g);Manganèse (mg/100g);Phosphore (mg/100g);Potassium (mg/100g);Sélénium (µg/100g);Sodium (mg/100g);Zinc (mg/100g);Rétinol (µg/100g);Beta-Carotène (µg/100g);Vitamine D (µg/100g);Vitamine E (mg/100g);Vitamine K1 (µg/100g);Vitamine K2 (µg/100g);Vitamine C (mg/100g);Vitamine B1 ou Thiamine (mg/100g);Vitamine B2 ou Riboflavine (mg/100g);Vitamine B3 ou PP ou Niacine (mg/100g);Vitamine B5 ou Acide pantothénique (mg/100g);Vitamine B6 (mg/100g);Vitamine B9 ou Folates totaux (µg/100g);Vitamine B12 (µg/100g)
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;4878C336-52C8-440E-9A95-511FA8FEACBC;26173;5289F713-A6CC-468A-9BA8-339AB4A165D0;fr_FR;Sprat, cru;675;162;675;162;                71.5;                16.9;                16.9;traces;                10.5;0;-;0;0;                 1.2;0;0;                2.64;                4.31;                 2.5;-;-;-;-;-;                 0.7;                1.74;                 0.2;                 1.4;                0.38;                0.35;-;                0.62;                1.15;                45.5;-;-;-;               0.048;                 0.7;-;20;                0.13;220;230;10;-;                 1.6;150;-;0;                 2.5;0;-;0;                0.04;                0.26;5;-;-;-;-
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;E1FA1C5A-48A8-40CB-9B31-669B6B2CD6AA;26174;A95D6FDD-348D-485B-94A7-70202B1C48B2;fr_FR;Turbot, cru;367;                87.1;367;                87.1;                78.3;                16.5;                16.5;traces;                2.35;0;-;0;0;2;0;0;                0.19;                0.16;-;-;-;-;-;-;               0.022;                0.14;               0.031;               0.095;                0.01;                0.01;               0.018;-;                0.16;48;                0.21;49;-;-;                0.25;35;23;-;203;415;-;84;-;                11.7;-;-;-;0;-;                 1.7;               0.043;               0.085;                 3.6;                0.25;                0.15;16;                1.05
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;A8721C3C-8644-41CB-A00A-31796358771C;26175;12F12007-985D-464A-AAF5-F8AE47E3BB88;fr_FR;Corégone lavaret, cru;483;115;483;115;74;                21.9;                21.9;traces;3;0;-;0;0;                 1.4;0;0;                0.95;                0.72;                1.18;-;-;-;-;0;                0.18;                0.59;                0.14;-;                0.09;                0.14;-;-;-;60;                0.12;60;-;               0.026;                 0.5;12;30;                0.05;290;380;16;49;                0.54;8;-;3;                 2.7;0;-;0;                0.07;                0.07;4;-;-;-;-
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;2A79BC18-AA01-4192-B682-2C696E139658;26178;9CFDB204-58F9-4B7C-92A4-B1281E4CA929;fr_FR;Mérou, cru;367;                86.7;367;                86.7;                79.2;                19.4;                19.4;traces;                1.02;0;0;0;0;                1.17;0;0;                0.23;                 0.2;                0.32;0;0;0;0;0;               0.012;                0.17;               0.049;-;-;-;-;               0.027;                0.22;37;                0.13;27;-;                0.02;                0.89;-;31;               0.014;162;483;-;53;                0.48;43;0;-;                 0.5;-;-;0;                0.07;               0.005;                0.31;                0.75;                 0.3;9;                 0.6
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;0613209F-0A43-4733-8650-B8099462CF9A;26194;74F28ECA-1BF2-4884-8A7B-F88F8703178D;fr_FR;Lingue bleue ou Lingue, crue;338;                79.6;338;                79.6;                79.6;                18.9;                18.9;traces;                0.44;0;-;0;0;                1.07;0;0;               0.095;                0.08;                0.19;-;-;-;-;-;              0.0036;               0.073;               0.018;               0.037;              0.0038;              0.0013;-;               0.031;                0.12;                51.9;                0.23;                3.96;-;< 0.1;                0.26;                9.82;                26.8;< 0.1;151;302;                23.2;                92.8;                 0.4;                 3.7;-;< 0.5;                0.17;-;-;-;< 0.04;< 0.04;                2.03;                0.11;                0.18;-;                0.64
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;5D2FE018-9065-4171-8D34-B96FEBEB528A;26200;4174952D-EC4A-4604-84CF-104DA4704DCB;fr_FR;Sole tropicale ou Sole langue, crue;289;                68.2;289;                68.2;                82.3;                15.7;                15.7;traces;                0.58;0;-;0;0;                0.81;0;0;                0.18;               0.099;                0.17;-;-;-;-;-;               0.016;               0.095;               0.046;               0.036;              0.0038;             0.00088;-;               0.035;               0.058;                45.1;                0.35;                15.6;-;< 0.1;                0.22;                21.7;                20.1;< 0.1;                80.4;125;                30.6;140;                0.29;< 2;-;< 0.5;                0.22;-;-;-;               0.038;               0.034;                1.14;                 0.1;                 0.1;-;                0.92
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;65ABFD2B-2D8B-4956-8D8F-A73299D08405;26201;E9AB9EF3-1E0B-4E9E-B23C-9C4928B384A4;fr_FR;Turbot d'élevage, cru;457;109;457;109;                76.5;                18.3;                18.3;traces;                3.94;0;-;0;0;                1.16;0;0;                0.57;                0.67;                0.91;-;-;-;-;               0.001;                0.12;                0.35;               0.069;                0.26;                0.14;               0.017;-;                0.21;                0.25;                50.9;                0.19;                10.2;-;< 0.1;                0.16;                24.2;                24.9;< 0.1;134;306;                17.7;                77.9;                0.65;                 9.6;< 0.008;                0.71;                3.63;-;-;-;               0.057;               0.042;                3.49;                0.42;                0.19;-;                1.25
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;38858063-ADFA-42E4-A6AE-B8B4FFCE2883;26204;FB042D20-E10A-4865-82BC-7144E933C5C9;fr_FR;Plie commune, crue;375;                88.6;375;                88.6;                77.7;20;20;traces;                0.94;0;0;0;0;                1.27;0;0;                 0.2;                0.21;                0.25;0;0;0;               0.003;               0.001;               0.023;                0.13;               0.029;               0.071;              0.0036;              0.0016;               0.005;               0.091;               0.077;                44.5;                 0.2;127;-;< 0.1;                0.21;191;                28.5;< 0.1;174;352;                31.4;                79.5;                0.49;< 2;0;                1.11;                0.63;                 0.1;-;0;                0.42;               0.096;                4.32;                1.29;                0.25;5;                0.64
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;9E67E093-E98F-4B9C-816D-BCEBDC349833;26205;2283A749-2A90-4FF7-9641-FC62FF0DFB38;fr_FR;Bar commun ou loup (Méditerranée), cru, sauvage;414;                97.9;414;                97.9;                76.8;                20.1;                20.1;traces;                1.94;0;-;0;0;                1.18;0;0;                0.49;                0.55;                0.59;-;-;-;-;               0.001;               0.041;                0.33;               0.084;                0.26;               0.015;               0.008;               0.046;                0.13;                0.28;                58.1;                0.18;                1.56;-;< 0.1;                 0.4;                23.3;                28.3;< 0.1;191;371;                25.4;                71.4;                0.43;                 5.6;-;                3.65;                0.71;-;-;-;               0.064;               0.098;                3.72;                0.33;                0.39;-;                4.16
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;7299A642-19A5-4B41-B649-7FCC323EEE2E;26206;7DBBFC99-80E9-45BD-ACC8-5144A460DC3D;fr_FR;Bar commun ou loup (Méditerranée), cru, élevage;521;124;521;124;                72.8;                21.4;                21.4;traces;                4.25;0;-;0;0;                1.49;0;0;                1.04;                1.09;                1.56;-;-;-;-;               0.001;                0.17;                0.68;                0.14;                0.57;                0.24;               0.038;               0.035;                 0.4;                0.54;                56.8;                0.12;                 5.6;-;< 0.1;                0.39;                9.36;                32.3;< 0.1;209;430;                7.57;                46.6;                0.41;                14.7;< 0.0063;                2.31;                1.35;-;-;-;                0.18;                0.09;                6.79;                0.53;                0.39;-;                4.33
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;EF794DDD-E813-4E74-A941-258C90980CD2;26210;6592D798-8B0A-4BA4-9ED5-88A99A51D793;fr_FR;Sébaste du nord, ou dorade sébaste, ou daurade sébaste, crue;378;                89.5;378;                89.5;                78.4;                18.8;                18.8;traces;                 1.6;0;0;0;0;                1.13;0;0;                0.31;                0.62;                0.56;0;0;0;0;               0.002;               0.051;                 0.2;               0.043;                0.16;               0.019;              0.0058;-;               0.097;                0.22;                47.2;                0.18;                12.5;-;< 0.1;                0.26;                21.7;                27.5;< 0.1;168;333;                28.3;                72.8;                0.33;                 6.9;0;                3.96;                0.36;0;-;0;               0.063;                0.07;                2.16;                0.17;                0.19;9;                1.78
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;7377DE71-601F-4020-AB1F-623D333CCE50;26213;41AEB802-96E4-4023-9613-7382F9FAAE02;fr_FR;Hoki, tout lieu de pêche, cru;389;                92.3;389;                92.3;                78.7;                17.8;                17.8;traces;                2.36;0;-;0;0;                1.11;0;0;                0.53;                0.95;                0.45;-;-;-;-;               0.002;               0.079;                0.36;               0.069;                 0.4;               0.026;               0.009;-;               0.073;                0.17;                33.6;                0.18;                6.46;-;< 0.1;                0.23;                13.5;                28.2;< 0.1;167;345;                27.8;                70.8;                0.26;                18.7;-;                2.49;                0.47;-;-;-;               0.046;               0.045;                1.67;                0.52;                0.12;-;                1.11
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;ABA17009-D577-41AB-84E2-80BA01A7AC64;26214;D3E694E9-DC6F-4D01-9B44-A886E94C04C0;fr_FR;Grenadier bleu ou hoki de Nouvelle-Zélande, cru;319;                75.5;319;                75.5;                82.8;                15.6;                15.6;traces;                1.46;0;-;0;0;1;0;0;                0.26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;                0.14;8;73;                0.02;                0.84;-;20;               0.016;154;306;47;                54.4;                0.23;-;-;               0.004;                0.24;-;-;                 0.3;                0.02;               0.002;                1.84;                0.44;                0.09;20;                 0.7
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;FE9F72BC-CF4F-4128-A6DD-09279316FFC1;26219;10227B52-D516-4618-85D4-C9F34EA54D60;fr_FR;Grondin perlon, cru;412;                97.4;412;                97.4;                76.3;                20.3;                20.3;traces;                1.79;0;-;0;0;                1.39;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;                0.14;-;-;-;-;-;-;-;-;-;                37.2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;4A618BE4-B246-4D26-84AA-508649412C08;26233;C56B8460-9C31-4076-9F4A-75555155BE1E;fr_FR;Merlu blanc du Cap, surgelé, cru;330;78;330;78;-;                16.1;                16.1;traces;                1.52;0;-;0;0;1;0;0;                0.51;                0.15;                0.41;               0.008;< 0.002;< 0.002;< 0.002;< 0.002;               0.033;                0.31;               0.089;                0.15;               0.014;                0.02;               0.031;-;-;-;                0.28;32;-;-;                 0.4;-;-;-;-;-;29;                87.5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;136ECA95-D493-4F47-BB3B-DA422898B187;26235;C0AE616F-9DFD-437C-BDA1-F3B128A26A46;fr_FR;Chinchard maigre, cru;408;                96.7;408;                96.7;                77.4;                18.7;                18.7;traces;                2.42;0;-;0;0;                1.36;0;0;                0.66;                0.79;                0.77;-;-;-;-;-;               0.085;                0.38;                0.16;                0.39;               0.021;              0.0093;               0.031;                0.14;                0.34;                49.6;                0.16;                20.1;-;< 0.1;                0.96;                37.3;                31.7;< 0.1;206;386;                16.6;62;                0.36;4;-;                41.2;                0.64;-;-;-;                 0.1;                0.12;                4.12;                0.38;                 0.3;-;                6.99
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;D4756A03-C4EC-4D0B-9469-24FF3CB1776B;26236;F3FE12E7-DEAE-49B4-A583-9387CCAC781E;fr_FR;Chinchard gras, cru;616;147;616;147;                71.7;                19.6;                19.6;traces;                7.66;0;-;0;0;                1.24;0;0;                1.79;                2.56;                2.15;-;-;-;-;               0.004;                0.37;                1.05;                0.27;                0.83;               0.071;               0.042;               0.031;                0.29;                 0.7;                45.3;                0.14;                5.72;-;< 0.1;                0.85;                20.8;                31.7;< 0.1;195;382;                42.8;                54.7;                0.38;                 4.7;-;                48.5;                0.48;-;-;-;                0.08;                0.12;                 6.7;                0.29;                0.37;-;                 7.5
